stamp,frame,ik_ok,ik_error_m,target_x,target_y,target_z,actual_ee_x,actual_ee_y,actual_ee_z,target_shoulder_pan_rad,actual_shoulder_pan_rad,target_shoulder_lift_rad,actual_shoulder_lift_rad,target_elbow_flex_rad,actual_elbow_flex_rad,target_wrist_flex_rad,actual_wrist_flex_rad,target_wrist_roll_rad,actual_wrist_roll_rad,target_gripper_rad,actual_gripper_rad
1782019003.8935165,10,1,7.38191087438084e-05,0.18,0.0013886351617634685,0.14010018306177166,0.21086524664393635,0.01634802049516754,0.1482678337959878,-0.009629520147569078,-0.07211470315932615,-1.4375146088624773,-1.4553360839706564,0.7568678952708942,0.9282850087530281,1.3769214856386232,1.0211135096283308,0.000673391968552464,-0.5224480090585224,0.0,0.021659866615213758
1782019003.9281423,11,1,8.088387188487066e-05,0.18,0.001829079220375654,0.14109829304835153,0.20070475198394225,0.01227069571473819,0.1449313490270446,-0.012674860047547629,-0.058305504682008374,-1.4398476473021045,-1.456870439357025,0.7534867058376061,0.8730482148437569,1.3769363803303534,1.1453962959241906,0.0005027902054422636,-0.3674781150352896,0.0,0.02051987363546566
1782019003.9614305,12,1,8.79806566926288e-05,0.18,0.002347607124564875,0.14214088846111986,0.192729644748081,0.009451994736567375,0.14034171433975356,-0.016267352431235692,-0.04909937236379653,-1.442252963753093,-1.4553360839706564,0.7499775887574177,0.8423611071163841,1.376877301905821,1.234388908333572,0.0003015035961284418,-0.24319532873942967,0.0,0.02051987363546566
1782019004.0000908,13,1,9.5186719829181e-05,0.18,0.0029477988582366638,0.14321585083319718,0.18731844014667093,0.00797044007916754,0.1367407070401486,-0.02043272624953895,-0.04603066159105924,-1.4446943957909721,-1.452267373197919,0.7463862668025627,0.8254831978663291,1.376729498038971,1.2911600576292115,6.808547859334557e-05,-0.14499658401183663,0.0,0.02051987363546566
1782019004.030303,14,1,3.7931974296656394e-06,0.18,0.0036324083949010235,0.1443106860987377,0.18485271786159674,0.006846955428421651,0.13582354378150424,-0.025768039543718656,-0.04142759543195332,-1.447399429051891,-1.4507330178115505,0.7425327114585804,0.8147427101617485,1.3767768042486677,1.3172440991974785,-0.0002305895897097879,-0.10203463319351465,0.0,0.02051987363546566
1782019004.0630193,15,1,9.866702036888144e-05,0.18,0.004403331277923562,0.14541266652141444,0.18273342050142355,0.006284508290597226,0.13549453741332795,-0.030620190117116333,-0.03989324004558467,-1.4495812692148786,-1.452267373197919,0.739114829842128,0.8055365778435367,1.3761826712466625,1.3387250746066395,-0.0005028835627781952,-0.06981317007977318,0.0,0.02051987363546566
1782019004.1023676,16,1,3.849219825215494e-06,0.18,0.0052615799279632286,0.14650897387700496,0.18134642886897837,0.006047676748198616,0.1369106110734229,-0.03725704199276806,-0.03989324004558467,-1.4520930489261192,-1.4538017285842877,0.7353810595180941,0.791727379366219,1.3758596625437816,1.3540686284703258,-0.000874658336408987,-0.04679783928424356,0.0,0.02051987363546566
1782019004.1339965,17,1,3.538022709448871e-06,0.18,0.00620726690453391,0.14758684204022926,0.1806456532983052,0.005910682711850889,0.13735697612037712,-0.0439242662119414,-0.03989324004558467,-1.4542855344399164,-1.4538017285842877,0.7319403392829359,0.7855899578207445,1.3752006856523347,1.3617404054021693,-0.0012484396344328483,-0.03298864080692579,0.0,0.02051987363546566
1782019004.16818,18,1,3.6760975611207727e-06,0.18,0.007239596277911909,0.1486336971487592,0.18023287012176611,0.006038802454440972,0.13782585504445274,-0.0511958772379987,-0.04142759543195332,-1.4563261605650495,-1.4538017285842877,0.7286495869362619,0.7809868916616384,1.374396502392549,1.3663434715612752,-0.0016560631695373676,-0.02378250848871394,0.0,0.02051987363546566
1782019004.2017298,19,1,3.842771697324229e-06,0.18,0.008356863195501697,0.1496372935657659,0.18011873650213076,0.006202740022705023,0.13831794648874923,-0.059059875356968945,-0.04296195081832196,-1.4581837503742334,-1.4538017285842877,0.7255492316478307,0.7779181808889012,1.3734469495154842,1.367877826947644,-0.0020968090614097985,-0.017645086943239376,0.0,0.02051987363546566
1782019004.235923,20,1,4.0357154411292926e-06,0.18,0.00955646165390901,0.15058584393566005,0.18004119700790364,0.006163016522258828,0.1391467235142526,-0.06749544547442073,-0.04296195081832196,-1.4598273735196086,-1.4538017285842877,0.7226783378165798,0.7733151147297952,1.3723510338799265,1.3694121823340124,-0.002569454525570591,-0.013042020784133452,0.0,0.02051987363546566
1782019004.2739687,21,1,4.253129743481687e-06,0.18,0.010834900414999392,0.15146814172462683,0.18015016608519435,0.006155567566227006,0.14049374870714726,-0.07647505092734329,-0.04296195081832196,-1.4612283579569336,-1.4538017285842877,0.7200732692450438,0.7671776931843207,1.371109497213792,1.3694121823340124,-0.003072387033247209,-0.01150766539776481,0.0,0.02051987363546566
1782019004.3050897,22,1,4.491668990376419e-06,0.18,0.012187826931790657,0.1522736747566127,0.1802014201324642,0.006157769432429231,0.14116766147117962,-0.08596462025365434,-0.04296195081832196,-1.4623605923901222,-1.4538017285842877,0.717767367389231,0.7641089824115834,1.369724651865053,1.3694121823340124,-0.0036036149743883567,-0.01150766539776481,0.0,0.02051987363546566
1782019004.3409228,23,1,4.747049063113183e-06,0.18,0.0136100590787811,0.1529927283947275,0.1802214362489178,0.006786523567681835,0.14184114308229245,-0.09592381211598028,-0.04756501697742788,-1.4632007734383938,-1.4538017285842877,0.7157906862698733,0.7610402716388461,1.3682001687007623,1.3694121823340124,-0.004160783589190637,-0.008438954625027528,0.0,0.02051987363546566
1782019004.3754272,24,1,5.01461297528061e-06,0.18,0.015095624411885614,0.15361647717542246,0.18018699801960336,0.008319519189010142,0.1425156476185841,-0.10630636755287214,-0.058305504682008374,-1.4637286183302434,-1.4538017285842877,0.7141697722489568,0.7579715608661088,1.3665408647376314,1.3694121823340124,-0.004741196739619885,-0.009973310011396168,0.0,0.02051987363546566
1782019004.4059188,25,1,5.289765175780622e-06,0.18,0.016637806616154063,0.1541370638758771,0.18011224109003376,0.009838769016202602,0.14285281222382634,-0.11706054913816268,-0.06904599238658886,-1.4639270447153536,-1.4538017285842877,0.7129274875995838,0.7564372054797402,1.36475250507792,1.3694121823340124,-0.005341844544579791,-0.009973310011396168,0.0,0.02051987363546566
1782019004.4410803,26,1,5.568258525899562e-06,0.18,0.018229198735477,0.15454766518113405,0.1799629067062264,0.01178869022851116,0.1428528173981184,-0.1281296638222979,-0.08285519086390664,-1.4637823187699597,-1.4538017285842877,0.7120828769959938,0.7564372054797402,1.3628416311384743,1.3694121823340124,-0.0059594366732363055,-0.009973310011396168,0.0,0.02051987363546566
1782019004.4735496,27,1,5.846348633415977e-06,0.18,0.019861762718108807,0.1548425433138434,0.17984839750634182,0.013087411728712962,0.14285282084439327,-0.13945266317532362,-0.09206132318211847,-1.4632841722917105,-1.4538017285842877,0.7116510762226331,0.7564372054797402,1.360815424362059,1.3694121823340124,-0.006590440843995937,-0.009973310011396168,0.0,0.02051987363546566
1782019004.5107656,28,1,6.120842464659966e-06,0.18,0.021526894755595914,0.15501708319305166,0.1796996992131537,0.01460117717467549,0.14285282486130693,-0.1509648116151831,-0.10280181088669897,-1.4624258887955401,-1.4538017285842877,0.7116432626239042,0.7564372054797402,1.3586816114435294,1.3694121823340124,-0.007231125818245173,-0.009973310011396168,0.0,0.02051987363546566
1782019004.5424433,29,1,6.389069055379567e-06,0.18,0.023215495841085777,0.15506781489624938,0.17958353628248286,0.01568141713325947,0.14285282772782143,-0.16259841021826002,-0.11047358781854218,-1.4612043578156524,-1.4538017285842877,0.7120666469777988,0.7564372054797402,1.3564484137270212,1.3694121823340124,-0.007877607938733948,-0.009973310011396168,0.0,0.02051987363546566
1782019004.5771356,30,1,6.648796442648595e-06,0.18,0.024918046926469352,0.154992421407771,0.1794069929185952,0.01719218827689919,0.1428528317367896,-0.1742835611148944,-0.12121407552312267,-1.4596200958261463,-1.4538017285842877,0.712924506588413,0.7564372054797402,1.3541245400347433,1.3694121823340124,-0.008525900054994883,-0.009973310011396168,0.0,0.02051987363546566
1782019004.6120577,31,1,6.89811637384559e-06,0.18,0.026624688016789917,0.1547897318435294,0.17921423363054112,0.01870097615617719,0.14285283574049504,-0.18594895549338375,-0.13195456322770316,-1.4576772315079298,-1.4538017285842877,0.714216259323572,0.7564372054797402,1.351719218962365,1.3694121823340124,-0.009171961528038617,-0.009973310011396168,0.0,0.02051987363546566
1782019004.6451757,32,1,7.135314698646183e-06,0.18,0.02832530050519695,0.15445970054391167,0.17894260877981358,0.020637652028094214,0.14285284087964029,-0.1975226670623402,-0.14576376170502095,-1.4553834526026044,-1.4538017285842877,0.7159375781693693,0.7564372054797402,1.3492422637364843,1.3694121823340124,-0.009811747931310547,-0.009973310011396168,0.0,0.02051987363546566
1782019004.683303,33,1,7.358743458817987e-06,0.18,0.030009592022749443,0.15400337262051136,0.17880366387043903,0.022596046578227988,0.14303661048013985,-0.20893293256603696,-0.15957296018233869,-1.4527499113756952,-1.4538017285842877,0.7180805455025534,0.7564372054797402,1.3467041602281462,1.367877826947644,-0.010441259062642528,-0.009973310011396168,0.0,0.02051987363546566
1782019004.7177932,34,1,7.566709161658729e-06,0.18,0.03166718305483418,0.15342283672540852,0.17883306676557487,0.024367463485270694,0.143404886063714,-0.22010890166891436,-0.17184780327328783,-1.4497910858422196,-1.4538017285842877,0.7206338458385121,0.7564372054797402,1.3441161667779185,1.3648091161749065,-0.011056583969056741,-0.009973310011396168,0.0,0.02051987363546566
1782019004.755554,35,1,7.757388709222657e-06,0.18,0.033287694560062746,0.15272116598129912,0.17887885956595478,0.025927945307002275,0.14377414763060326,-0.2309813401660972,-0.18258829097786833,-1.4465245943383878,-1.4538017285842877,0.7235829952133328,0.7564372054797402,1.3414904131486467,1.3617404054021693,-0.01165394184819343,-0.009973310011396168,0.0,0.02051987363546566
1782019004.7841892,36,1,7.92878236463425e-06,0.18,0.03486083581838722,0.15190234816450698,0.1786342302668354,0.027216087899649948,0.14377415104880706,-0.24148327294006644,-0.19179442329608018,-1.4429709618210733,-1.4538017285842877,0.7269106047335945,0.7564372054797402,1.3388399853100545,1.3617404054021693,-0.012229717916369238,-0.009973310011396168,0.0,0.02051987363546566
1782019004.8217552,37,1,8.0787083302663e-06,0.18,0.03637649173290865,0.15097120636862751,0.17833385602357835,0.028715997927272058,0.14377415502895508,-0.2515505561596198,-0.20253491100066065,-1.439153337355646,-1.4538017285842877,0.7305966751632074,0.7564372054797402,1.33617898281269,1.3617404054021693,-0.012780493601984765,-0.009973310011396168,0.0,0.02051987363546566
1782019004.8577013,38,1,8.204841890068149e-06,0.18,0.03782480881446856,0.1499333114923841,0.17797086863023798,0.030426114479458765,0.1437741595669055,-0.26112237171120517,-0.2148097540916098,-1.4350971636048229,-1.4538017285842877,0.7346189187745993,0.7564372054797402,1.333522536351278,1.3617404054021693,-0.013303070724140888,-0.009973310011396168,0.0,0.02051987363546566
1782019004.8872726,39,1,8.304795719602463e-06,0.18,0.039196279089565286,0.14879488798967616,0.1781521413527432,0.03181217273635311,0.14432989154306788,-0.27014164048567024,-0.22401588640982165,-1.4308298006463342,-1.4538017285842877,0.7389531041346314,0.7564372054797402,1.3308867745752535,1.3571373392430632,-0.01379448960531447,-0.009973310011396168,0.0,0.02051987363546566
1782019004.9236453,40,1,8.376237675853685e-06,0.18,0.04048182119032863,0.14756271439154117,0.17826604210743646,0.03341752143482371,0.14488782422205904,-0.27855535469926906,-0.23475637411440214,-1.4263801081040843,-1.4538017285842877,0.7435734190074091,0.7564372054797402,1.3282887313699423,1.3525342730839574,-0.014252041361292675,-0.009973310011396168,0.0,0.02051987363546566
1782019004.9570508,41,1,8.41703828852916e-06,0.18,0.041672857910052714,0.14624402015798793,0.17795248969505584,0.03469970504912431,0.14488782762445068,-0.28631483268462615,-0.24396250643261397,-1.4217779912706052,-1.4538017285842877,0.7484528462325828,0.7564372054797402,1.325746187485246,1.3525342730839574,-0.014673274834122106,-0.009973310011396168,0.0,0.02051987363546566
1782019004.997173,42,1,8.42543906013514e-06,0.18,0.04276138953890947,0.14484638044188475,0.17818297876969458,0.036350994110707135,0.1456351385364705,-0.29337590237007544,-0.25470299413719444,-1.4170539185291193,-1.4538017285842877,0.7535635472184373,0.7564372054797402,1.323277443510541,1.3463968515384828,-0.015055998854613888,-0.009973310011396168,0.0,0.02051987363546566
1782019005.032193,43,1,8.400232950699096e-06,0.18,0.0437400623316698,0.14337761034718355,0.17818904938586944,0.0377259527041887,0.1458354080277115,-0.29969902186737857,-0.2639091264554063,-1.4122384189392048,-1.452267373197919,0.7588772476226817,0.7564372054797402,1.320901024601544,1.3433281407657454,-0.01539828062921833,-0.009973310011396168,0.0,0.02051987363546566
1782019005.0653555,44,1,8.340947051584088e-06,0.18,0.04460223150221273,0.14184566023997722,0.17828454172110397,0.038902251563737375,0.1458601510969499,-0.3052493471377153,-0.2715809033872495,-1.4073615701887152,-1.4491986624251818,0.7643656198719962,0.7564372054797402,1.3186353209137816,1.3402594299930082,-0.015698441167828862,-0.009973310011396168,0.0,0.02051987363546566
1782019005.105143,45,1,8.248018882989081e-06,0.18,0.045342018187926846,0.1402585136238321,0.17845609748933652,0.0401068720420382,0.14553129500712048,-0.3099967575831023,-0.2792526803190927,-1.4024524882017397,-1.4430612408797072,0.770000657326082,0.7564372054797402,1.3164981712435448,1.337190719220271,-0.015955048656791454,-0.009973310011396168,0.0,0.02051987363546566
1782019005.1321404,46,1,8.122957186738655e-06,0.18,0.045954359880372775,0.13862408902148413,0.17863784184727444,0.040623751756286575,0.1450441284763535,-0.31391585066082867,-0.28232139109183,-1.3975388304951444,-1.4415268854933387,0.775755035165965,0.7595059162524775,1.314506400722887,1.3341220084475336,-0.016166910702620045,-0.009973310011396168,0.0,0.02051987363546566
1782019005.1717417,47,1,7.96847810649605e-06,0.18,0.04643505387630804,0.1369501472146304,0.17845768317230803,0.041502319766234044,0.14296757719471193,-0.31698591627325146,-0.2884588126373046,-1.3926463257513535,-1.4353894639478642,0.7816024533638962,0.765643337797952,1.3126753264484587,1.3341220084475336,-0.016333066266572237,-0.009973310011396168,0.0,0.02051987363546566
1782019005.2019296,48,1,7.788607852215553e-06,0.18,0.046780793364864744,0.13524420508381257,0.17827276943672285,0.042146868395782834,0.1410687969767757,-0.31919090084728874,-0.2930618787964105,-1.3877983421122848,-1.430786397788758,0.7875179574171407,0.7717807593434266,1.311018247461713,1.3341220084475336,-0.016452778057939155,-0.009973310011396168,0.0,0.02051987363546566
1782019005.2385287,49,1,7.588738638958953e-06,0.18,0.046989195831767944,0.13351345716317523,0.17825884482335777,0.04214267295290678,0.13865292456076467,-0.32051936974698764,-0.2930618787964105,-1.3830155062110971,-1.4246489762432835,0.7934782328029615,0.7794525362752698,1.3095459374145462,1.3341220084475336,-0.016525526003595803,-0.009973310011396168,0.0,0.02051987363546566
1782019005.2740319,50,1,7.375624099317224e-06,0.18,0.047058823529411764,0.13176470588235292,0.17821531958986814,0.04212954392640034,0.13675738527899575,-0.3209644750756534,-0.2930618787964105,-1.3783153840711153,-1.4200459100841776,0.7994618693564863,0.7855899578207445,1.3082661594983929,1.3341220084475336,-0.016551002296182594,-0.009973310011396168,0.0,0.02051987363546566
1782019005.3089075,51,1,7.15729261915524e-06,0.18,0.046989195831767944,0.130004301312277,0.17862034642769214,0.04225176871409804,0.1348780046276916,-0.3205239340741702,-0.2930618787964105,-1.3737122335970904,-1.413908488538703,0.8054495919622624,0.7932617347525877,1.3071832236199967,1.3295189422884277,-0.016529108368841073,-0.009973310011396168,0.0,0.02051987363546566
1782019005.3456337,52,1,6.942852885775963e-06,0.18,0.046780793364864744,0.12823809106585657,0.17898860960688556,0.04212834775108834,0.13349716037172843,-0.31920002131572106,-0.2915275234100419,-1.3692168365544117,-1.4077710669932284,0.8114244540856751,0.7978648009116935,1.3062976054188524,1.3264502315156905,-0.016459953991069684,-0.009973310011396168,0.0,0.02051987363546566
1782019005.3759792,53,1,6.742163198415094e-06,0.18,0.04643505387630804,0.12647138083098836,0.17906822430409003,0.04215224204264417,0.132292996594309,-0.31699957578051197,-0.2915275234100419,-1.3648364156739474,-1.4047023562204912,0.8173719907737316,0.8024678670707994,1.3056056454755116,1.3249158761293218,-0.016343858545035377,-0.009973310011396168,0.0,0.02051987363546566
1782019005.4075744,54,1,6.565341078906732e-06,0.18,0.045954359880372754,0.12470890583498229,0.17894672368811282,0.04211578668890356,0.13039510028166654,-0.31393402175416213,-0.2915275234100419,-1.3605746399540106,-1.4000992900613853,0.8232803279107774,0.808605288616274,1.3050993449673163,1.3249158761293218,-0.016181354367840923,-0.009973310011396168,0.0,0.02051987363546566
1782019005.4508517,55,1,6.4221161183390064e-06,0.18,0.045342018187926825,0.12295481335911389,0.17875070807123297,0.04205697147134241,0.12815986120863226,-0.31001940038014164,-0.2915275234100419,-1.3564317183800372,-1.3954962239022792,0.8291402446721514,0.8162770655481172,1.3047662712091537,1.3249158761293218,-0.015973191920074636,-0.009973310011396168,0.0,0.02051987363546566
1782019005.4767365,56,1,6.321075744595958e-06,0.18,0.044602231502212715,0.12121265624249243,0.1785809813406013,0.042006044215358196,0.12626844911263307,-0.30527640668567996,-0.2915275234100419,-1.352404579385911,-1.3908931577431733,0.8349451864983616,0.8224144870935918,1.304589582967427,1.3249158761293218,-0.015720346385204118,-0.009973310011396168,0.0,0.02051987363546566
1782019005.5150566,57,1,6.268918751647824e-06,0.18,0.0437400623316698,0.11948539713858941,0.1784002569644122,0.04195181720259232,0.12420345728378523,-0.2997304250570747,-0.2915275234100419,-1.3484871304081303,-1.3847557361976988,0.8406912263784038,0.8285519086390664,1.3045481813781066,1.3249158761293218,-0.015424025183431694,-0.009973310011396168,0.0,0.02051987363546566
1782019005.5446875,58,1,6.269883171410027e-06,0.18,0.04276138953890947,0.11777542311835244,0.17823726576799107,0.04190290978693342,0.12283423580932275,-0.2934115545439878,-0.2915275234100419,-1.344670589183077,-1.3816870254249616,0.8463769730150972,0.8331549747981722,1.3046169878224696,1.3249158761293218,-0.01508567576198518,-0.009973310011396168,0.0,0.02051987363546566
1782019005.5769403,59,1,6.325509272176282e-06,0.18,0.041672857910052714,0.11608457005345324,0.17800423872533244,0.04183298709352311,0.12095301932640644,-0.2863546141080227,-0.2915275234100419,-1.3409438759979948,-1.3770839592658557,0.852003425442713,0.8392923963436468,1.3047673454221635,1.3249158761293218,-0.014706992913538663,-0.009973310011396168,0.0,0.02051987363546566
1782019005.6155396,60,1,6.434816059751971e-06,0.18,0.04048182119032863,0.11441415606433993,0.17775254609950136,0.04175746361326829,0.11890000470972634,-0.2785991170828075,-0.2915275234100419,-1.3372940541367964,-1.370946537720381,0.8575737749304099,0.8454298178891214,1.3049675361422992,1.3249158761293218,-0.014289924821513124,-0.009973310011396168,0.0,0.02051987363546566
1782019005.642435,61,1,6.594835456454263e-06,0.18,0.03919627908956527,0.11276502318263688,0.1774706948809113,0.04167288861114543,0.11737870209043957,-0.27018920376667316,-0.2915275234100419,-1.3337068043592808,-1.3694121823340124,0.86309315650614,0.8515672394345959,1.305183400999256,1.3249158761293218,-0.013836676951113168,-0.009973310011396168,0.0,0.02051987363546566
1782019005.6760125,62,1,6.801337921881219e-06,0.18,0.03782480881446855,0.11113758625807321,0.1771723112927738,0.041583353895329946,0.11533517257677145,-0.261173521307488,-0.2915275234100419,-1.3301669185109048,-1.363274760788538,0.8685683540894231,0.8577046609800706,1.3053790468155222,1.3249158761293218,-0.01334971292679902,-0.009973310011396168,0.0,0.02051987363546566
1782019005.720791,63,1,7.049548278855395e-06,0.18,0.03637649173290865,0.10953188803827105,0.1769143890902285,0.04127509343861166,0.11347202872440246,-0.25160504090820135,-0.28999316802367325,-1.3266587972213157,-1.3586716946294317,0.8740074649286534,0.8638420825255451,1.3055176195375222,1.3249158761293218,-0.012831751549548444,-0.009973310011396168,0.0,0.02051987363546566
1782019005.758366,64,1,7.334698712383011e-06,0.18,0.03486083581838721,0.10794765926684106,0.17669655571113685,0.04074972047927636,0.11161405455017277,-0.24154080392126706,-0.2869244572509359,-1.3231669372620818,-1.3540686284703258,0.879419530718037,0.8699795040710196,1.305562121498457,1.3249158761293218,-0.012285759202991402,-0.009973310011396168,0.0,0.02051987363546566
1782019005.779836,65,1,7.652347677938488e-06,0.18,0.03328769456006277,0.1063843825824498,0.176791142843951,0.04008815836454063,0.11110695094487347,-0.2310415905818787,-0.28232139109183,-1.3196763952235726,-1.3525342730839574,0.8848141442450211,0.8715138594573884,1.3054762483090745,1.3249158761293218,-0.011714937026587574,-0.009973310011396168,0.0,0.02051987363546566
1782019005.818761,66,1,7.998471983105458e-06,0.18,0.03166718305483415,0.10484135895965062,0.1770455003012711,0.03810062807270853,0.10958816537854707,-0.2201715079065307,-0.26851219261451226,-1.3161732158686446,-1.3479312069248515,0.8902010416230207,0.8761169256164942,1.3052252203913528,1.3249158761293218,-0.011122702420094681,-0.009973310011396168,0.0,0.02051987363546566
1782019005.847047,67,1,8.369384290336438e-06,0.18,0.030009592022749443,0.10331777541176848,0.1770100226006953,0.036725746174641014,0.10791464604655648,-0.20899749652384567,-0.2593060602963004,-1.312644815525229,-1.344862496152114,0.8955896909638422,0.8822543471619687,1.30477658455037,1.3249158761293218,-0.010512664677232811,-0.009973310011396168,0.0,0.02051987363546566
1782019005.881295,68,1,8.761545374076559e-06,0.18,0.028325300505196938,0.10181277267711215,0.17683400487894832,0.03532232097986734,0.10574340045570396,-0.19758875974823278,-0.25009992797808855,-1.3090803131429378,-1.3402594299930082,0.9009888886426981,0.8899261240938119,1.30410096240057,1.3249158761293218,-0.009888594804646678,-0.009973310011396168,0.0,0.02051987363546566
1782019005.936044,69,1,9.171335061522599e-06,0.18,0.026624688016789907,0.10032551163202826,0.17700088837227995,0.032667072781757435,0.10373854485111943,-0.18601612184268376,-0.23168766334166485,-1.3054708040134324,-1.3341220084475336,0.9064063741471456,0.8960635456392866,1.303172724805212,1.3249158761293218,-0.009254389861323506,-0.009973310011396168,0.0,0.02051987363546566
1782019005.9682546,70,1,9.594833293294366e-06,0.18,0.024918046926469352,0.09885523721722714,0.17682437400697631,0.03150975712428046,0.10225312902412993,-0.17435132589973457,-0.22401588640982165,-1.3018095734796855,-1.332587653061165,0.9118484737815881,0.9022009671847612,1.3019705746750223,1.3249158761293218,-0.008614032436312572,-0.009973310011396168,0.0,0.02051987363546566
1782019006.00058,71,1,1.0027643716739645e-05,0.18,0.023215495841085766,0.09740133872650435,0.1771334214689127,0.030243510166251486,0.10155640650891061,-0.16266628486136006,-0.2148097540916098,-1.2980922501281427,-1.327984586902059,0.9173197823565103,0.9037353225711298,1.3004780242349359,1.3233815207429531,-0.0079715461488092,-0.009973310011396168,0.0,0.02051987363546566
1782019006.047071,72,1,1.0464777560436231e-05,0.18,0.021526894755595914,0.09596340538822405,0.17782571878729586,0.028389557604633256,0.10030063520546614,-0.15103230166537313,-0.201000555614292,-1.2943168998674413,-1.3233815207429531,0.9228228904395357,0.9098727441166043,1.2986837570906193,1.3172440991974785,-0.0073309482547686804,-0.009973310011396168,0.0,0.02051987363546566
1782019006.0660388,73,1,1.0900601436377396e-05,0.18,0.019861762718108786,0.09454127626821632,0.17775690244381748,0.027488531643355442,0.0994743781200039,-0.13951927616917928,-0.19486313406881745,-1.290484063960351,-1.3218471653565846,0.9283581629796448,0.9129414548893416,1.2965818697631288,1.3172440991974785,-0.006696200618556159,-0.009973310011396168,0.0,0.02051987363546566
1782019006.1039445,74,1,1.1328844761434272e-05,0.18,0.018229198735476994,0.09313508363628385,0.17775889870858808,0.025721265049663013,0.09779492995448669,-0.12819491723699597,-0.18258829097786833,-1.2865967452434603,-1.3172440991974785,0.9339235731199885,0.9190788764348161,1.2941719917059646,1.31570974381111,-0.0060711603873037315,-0.009973310011396168,0.0,0.02051987363546566
