stamp,frame,ik_ok,ik_error_m,target_x,target_y,target_z,actual_ee_x,actual_ee_y,actual_ee_z,target_shoulder_pan_rad,actual_shoulder_pan_rad,target_shoulder_lift_rad,actual_shoulder_lift_rad,target_elbow_flex_rad,actual_elbow_flex_rad,target_wrist_flex_rad,actual_wrist_flex_rad,target_wrist_roll_rad,actual_wrist_roll_rad,target_gripper_rad,actual_gripper_rad
1781681633.435849,0,1,1.4037640209756063e-07,0.18,0.0,0.13470588235294118,0.16060976418276504,0.00847803135002635,0.04956514314019339,-0.0001404403828852446,-0.06904599238658886,-1.4246442581510874,-1.2650760160609447,0.7753390459563527,1.146163473617375,1.375998893215483,1.272747792992788,0.0012047391550493757,-0.008438954625027528,0.0,0.01367991575697711
1781681633.463484,1,1,5.936940921538637e-05,0.18,1.458399010241918e-06,0.1347653323885074,0.16060976418276504,0.00847803135002635,0.04956514314019339,-0.0001404403828852446,-0.06904599238658886,-1.4246442581510874,-1.2650760160609447,0.7753390459563527,1.146163473617375,1.375998893215483,1.272747792992788,0.0012047391550493757,-0.008438954625027528,0.0,0.01367991575697711
1781681633.4957147,2,1,1.4410016840079035e-05,0.18,1.1649929437829385e-05,0.1349429891188504,0.15953967444127487,0.008404021745068678,0.049473701037987844,-0.0002135546348117058,-0.06904599238658886,-1.425167874603886,-1.2666103714473134,0.7745635340355757,1.1446291182310064,1.3760008515464655,1.2819539253109997,0.0012005986194874934,-0.008438954625027528,0.0,0.01367991575697711
1781681633.531338,3,1,2.0346645454543442e-05,0.18,3.922157548604358e-05,0.13523678067339548,0.15961410743290225,0.005571427883207998,0.05534820210468577,-0.0003947341571711816,-0.04603066159105924,-1.4258732280363606,-1.3034349007201609,0.773552433647859,1.120079432049108,1.3760723070429663,1.3187784545838472,0.001190458057029642,-0.002301533079552962,0.0,0.01367991575697711
1781681633.5644143,4,1,2.8353781472749804e-05,0.18,9.264880009687977e-05,0.1356432813518373,0.16389428339812043,0.004231032126604831,0.06769671752251516,-0.0007502088653798295,-0.03375581850011011,-1.4268489045863118,-1.3387250746066395,0.7721557643439194,1.0648426381398373,1.3761715825827983,1.344862496152114,0.0011705635270101236,-0.002301533079552962,0.0,0.01367991575697711
1781681633.6000416,5,1,3.645929908647275e-05,0.18,0.00018015171036642137,0.13615775236326277,0.17105627968751314,0.003254588947655431,0.08635618569807307,-0.0013389285112419577,-0.024549686181898265,-1.4280890572518414,-1.3694121823340124,0.7703837050882338,0.983521802662299,1.3762981584905019,1.3556029838566945,0.0011376169968950157,-0.002301533079552962,0.0,0.01367991575697711
1781681633.631856,6,1,4.4370330262722346e-05,0.18,0.0003096135150373797,0.13677419809295957,0.1754566831285153,0.0033747516007296263,0.10202655592366536,-0.002216923163194228,-0.024549686181898265,-1.4295767131406654,-1.392427513129542,0.7682591805454765,0.9175445210484475,1.3764429171354446,1.3617404054021693,0.0010884771593841118,-0.0038358884659216034,0.0,0.01367991575697711
1781681633.666378,7,1,5.2034481839811354e-05,0.18,0.0004885020063135433,0.13748543714227515,0.1774009647210747,0.0038358571267500686,0.11339551786017404,-0.003437290318910069,-0.027618396954635544,-1.4312900419834,-1.4123741331523343,0.7658106500760589,0.8715138594573884,1.3765929431432982,1.367877826947644,0.0010201639033611321,-0.002301533079552962,0.0,0.01367991575697711
1781681633.6974976,8,1,5.9464764184039045e-05,0.18,0.0007237947713632435,0.13828318719009136,0.178553367497238,0.004082229766757541,0.12119482467714711,-0.005049720692608161,-0.029152752341004187,-1.4332035874850142,-1.4246489762432835,0.7630709748933944,0.8408267517300154,1.3767334039060466,1.3694121823340124,0.0009298863743426347,-0.002301533079552962,0.0,0.01367991575697711
1781681633.731226,9,1,6.670498040675924e-05,0.18,0.001021908805732097,0.1391581625414053,0.1783945373267145,0.004077590915604814,0.1235300098040942,-0.007099997518283368,-0.029152752341004187,-1.4352888234064063,-1.4292520424023893,0.7600767851139215,0.830086264025435,1.3768483831907221,1.3740152484931185,0.0008150716533009235,-0.002301533079552962,0.0,0.01367991575697711
